# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
4.56798,1.35424e-07,0.0519512,9.01213,1.10232e-05,-1.69303e-10,1.65383,6.29167e-06,13.4564,-0.000803645
4.66799,1.35424e-07,0.0519515,9.0122,1.1023e-05,-1.69294e-10,1.65383,6.29191e-06,13.4555,-0.000801999
4.76799,1.35424e-07,0.0519518,9.01229,1.10228e-05,-1.69286e-10,1.65384,6.2922e-06,13.4546,-0.000800349
4.868,1.35424e-07,0.0519521,9.01236,1.10227e-05,-1.69277e-10,1.65385,6.29246e-06,13.4537,-0.000798709
4.968,1.35424e-07,0.0519525,9.01244,1.10225e-05,-1.69268e-10,1.65385,6.29272e-06,13.4527,-0.00079707
5.068,1.35425e-07,0.0519529,9.01253,1.10223e-05,-1.69259e-10,1.65386,6.29324e-06,13.4518,-0.000795408
5.168,1.35425e-07,0.0519532,9.01261,1.10221e-05,-1.69251e-10,1.65387,6.29349e-06,13.4509,-0.000793778
5.268,1.35425e-07,0.0519536,9.01269,1.10219e-05,-1.69242e-10,1.65388,6.29384e-06,13.45,-0.000792141
5.368,1.35425e-07,0.0519538,9.01276,1.10217e-05,-1.69234e-10,1.65388,6.2939e-06,13.4492,-0.000790535
5.468,1.35425e-07,0.0519543,9.01285,1.10215e-05,-1.69224e-10,1.65389,6.29442e-06,13.4483,-0.000788887
5.568,1.35425e-07,0.0519546,9.01293,1.10213e-05,-1.69216e-10,1.6539,6.29477e-06,13.4474,-0.000787262
5.668,1.35426e-07,0.0519549,9.01301,1.10211e-05,-1.69207e-10,1.6539,6.295e-06,13.4465,-0.000785648
5.768,1.35426e-07,0.0519553,9.01309,1.10209e-05,-1.69198e-10,1.65391,6.29539e-06,13.4456,-0.000784023
5.868,1.35426e-07,0.0519557,9.01318,1.10207e-05,-1.69189e-10,1.65392,6.29573e-06,13.4447,-0.000782406
5.968,1.35426e-07,0.051956,9.01325,1.10205e-05,-1.69181e-10,1.65393,6.29604e-06,13.4438,-0.000780796
6.068,1.35426e-07,0.0519564,9.01334,1.10203e-05,-1.69172e-10,1.65393,6.2965e-06,13.4429,-0.000779175
6.168,1.35426e-07,0.0519567,9.01341,1.10202e-05,-1.69163e-10,1.65394,6.29667e-06,13.442,-0.000777583
6.268,1.35427e-07,0.0519571,9.0135,1.102e-05,-1.69154e-10,1.65395,6.29705e-06,13.4412,-0.000775975
6.368,1.35427e-07,0.0519575,9.01358,1.10198e-05,-1.69145e-10,1.65395,6.29754e-06,13.4403,-0.000774362
6.468,1.35427e-07,0.0519579,9.01366,1.10196e-05,-1.69136e-10,1.65396,6.29784e-06,13.4394,-0.000772766
