# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
8.368,1.2999e-07,0.0519582,9.01814,1.10147e-05,-1.81508e-10,1.6541,6.28928e-06,13.4237,-0.000737069
8.468,1.29993e-07,0.0519584,9.0182,1.10145e-05,-1.81492e-10,1.6541,6.28937e-06,13.4228,-0.000735595
8.568,1.29996e-07,0.0519587,9.0183,1.10143e-05,-1.81477e-10,1.65411,6.28944e-06,13.422,-0.000734008
8.668,1.3e-07,0.051959,9.01842,1.10141e-05,-1.81459e-10,1.65412,6.28959e-06,13.4212,-0.000732393
8.768,1.30003e-07,0.0519591,9.01849,1.10139e-05,-1.81443e-10,1.65412,6.28939e-06,13.4203,-0.000730912
8.868,1.30007e-07,0.0519593,9.01855,1.10137e-05,-1.81425e-10,1.65413,6.2893e-06,13.4195,-0.000729427
8.968,1.30012e-07,0.0519595,9.01862,1.10135e-05,-1.81404e-10,1.65414,6.28937e-06,13.4187,-0.000727948
9.068,1.30017e-07,0.0519599,9.0187,1.10133e-05,-1.81383e-10,1.65415,6.2898e-06,13.4179,-0.000726422
9.168,1.30024e-07,0.0519602,9.01878,1.10131e-05,-1.81359e-10,1.65415,6.29005e-06,13.417,-0.00072493
9.268,1.30032e-07,0.0519606,9.01886,1.10129e-05,-1.81331e-10,1.65416,6.29037e-06,13.4162,-0.000723406
9.368,1.30039e-07,0.0519608,9.01892,1.10126e-05,-1.81306e-10,1.65417,6.29048e-06,13.4154,-0.000721956
9.468,1.30047e-07,0.051961,9.019,1.10124e-05,-1.81278e-10,1.65417,6.29051e-06,13.4146,-0.000720461
9.568,1.30056e-07,0.0519612,9.01906,1.10122e-05,-1.81249e-10,1.65418,6.2904e-06,13.4138,-0.000718999
9.668,1.30063e-07,0.0519615,9.01914,1.1012e-05,-1.81223e-10,1.65419,6.29056e-06,13.413,-0.000717513
9.768,1.30072e-07,0.0519618,9.01921,1.10118e-05,-1.81192e-10,1.6542,6.29068e-06,13.4121,-0.000716048
9.868,1.30081e-07,0.051962,9.01927,1.10116e-05,-1.81162e-10,1.6542,6.29068e-06,13.4113,-0.000714587
9.968,1.3009e-07,0.0519622,9.01934,1.10114e-05,-1.81133e-10,1.65421,6.29082e-06,13.4105,-0.000713122
10.068,1.301e-07,0.0519625,9.01942,1.10112e-05,-1.81102e-10,1.65422,6.29095e-06,13.4097,-0.000711653
10.168,1.30109e-07,0.0519628,9.01949,1.1011e-05,-1.81072e-10,1.65422,6.29102e-06,13.4089,-0.000710191
10.268,1.30119e-07,0.0519631,9.01957,1.10108e-05,-1.81039e-10,1.65423,6.29131e-06,13.4081,-0.000708714
10.368,1.30131e-07,0.0519633,9.01962,1.10106e-05,-1.81002e-10,1.65424,6.29124e-06,13.4073,-0.000707294
10.468,1.30141e-07,0.0519637,9.0197,1.10104e-05,-1.80969e-10,1.65425,6.29166e-06,13.4065,-0.000705819
10.568,1.30154e-07,0.0519639,9.01977,1.10102e-05,-1.80931e-10,1.65425,6.29182e-06,13.4057,-0.000704373
10.668,1.30167e-07,0.0519641,9.01983,1.101e-05,-1.80891e-10,1.65426,6.29175e-06,13.4049,-0.000702949
10.768,1.30179e-07,0.0519643,9.01989,1.10098e-05,-1.80855e-10,1.65427,6.29155e-06,13.4041,-0.000701532
10.868,1.30195e-07,0.0519648,9.01998,1.10096e-05,-1.80808e-10,1.65427,6.29223e-06,13.4033,-0.000700035
10.968,1.30211e-07,0.0519651,9.02006,1.10094e-05,-1.80763e-10,1.65428,6.29263e-06,13.4025,-0.000698579
