-0.11 	0.00898871 	0.000446113 	0.0139665
-0.109559 	0.00941856 	0.000374966 	0.0140962
-0.109118 	0.0098484 	0.00030382 	0.0142258
-0.108677 	0.0102782 	0.000232674 	0.0143554
-0.108236 	0.0107081 	0.000161528 	0.014485
-0.107796 	0.0111849 	0.000151178 	0.0147171
-0.107355 	0.0116742 	0.000157039 	0.0149764
-0.106914 	0.0120857 	0.000118534 	0.0150001
-0.106473 	0.0124167 	3.41116e-05 	0.0147781
-0.106032 	0.0127478 	-5.03108e-05 	0.0145561
-0.105591 	0.0130674 	-0.000157894 	0.0143039
-0.10515 	0.0133844 	-0.000270527 	0.0140451
-0.104709 	0.0137014 	-0.00038316 	0.0137863
-0.104269 	0.0140184 	-0.000495794 	0.0135275
-0.103828 	0.0143354 	-0.000608427 	0.0132687
-0.103387 	0.0146476 	-0.000721983 	0.0129653
-0.102946 	0.0149536 	-0.000836548 	0.0126094
-0.102505 	0.0152596 	-0.000951112 	0.0122536
-0.102064 	0.0155656 	-0.00106568 	0.0118977
-0.101623 	0.0158715 	-0.00118024 	0.0115419
-0.101182 	0.0161784 	-0.00129665 	0.0111835
-0.100741 	0.0164904 	-0.00142401 	0.0108103
-0.100301 	0.0168025 	-0.00155139 	0.010437
-0.0998597 	0.0170701 	-0.00167115 	0.0100769
-0.0994188 	0.0172923 	-0.00178312 	0.00973017
-0.098978 	0.0175146 	-0.00189509 	0.00938347
-0.0985371 	0.0177098 	-0.00198654 	0.00909735
-0.0980962 	0.017901 	-0.00207501 	0.00881999
-0.0976553 	0.0180923 	-0.00216349 	0.00854263
-0.0972144 	0.0182836 	-0.00225196 	0.00826528
-0.0967735 	0.0184748 	-0.00234044 	0.00798792
-0.0963327 	0.0186198 	-0.00238175 	0.00773319
-0.0958918 	0.0187365 	-0.00239423 	0.00749233
-0.0954509 	0.0188532 	-0.00240672 	0.00725148
-0.09501 	0.01897 	-0.0024192 	0.00701063
-0.0945691 	0.0190867 	-0.00243168 	0.00676978
-0.0941283 	0.0192164 	-0.00246288 	0.00651709
-0.0936874 	0.0193693 	-0.00252758 	0.00624319
-0.0932465 	0.0195222 	-0.00259228 	0.0059693
-0.0928056 	0.0196751 	-0.00265697 	0.00569541
-0.0923647 	0.0198279 	-0.00272167 	0.00542152
-0.0919238 	0.0199808 	-0.00278637 	0.00514763
-0.091483 	0.0201337 	-0.00285106 	0.00487374
-0.0531263 	0.0288464 	0.000679479 	-0.0134263
-0.0526854 	0.0291321 	0.000758003 	-0.0134452
-0.0522445 	0.0290422 	0.00144701 	-0.0130251
-0.0518036 	0.0297091 	0.00175716 	-0.0123446
-0.0509218 	0.0359254 	0.000269001 	-0.00915872
-0.050481 	0.046548 	0.000104769 	-0.00511578
-0.0500401 	0.059873 	-0.000257868 	-0.000784899
-0.0376954 	0.0406071 	0.00102858 	-0.00381261
-0.0372545 	0.0293623 	0.00567564 	-0.00766629
-0.0368136 	0.0231458 	0.00783419 	-0.00905672
-0.0363727 	0.0169339 	0.0101651 	-0.0103015
-0.0359319 	0.0138734 	0.0109896 	-0.0107425
-0.035491 	0.0116103 	0.0113616 	-0.0110021
-0.0350501 	0.0108108 	0.011234 	-0.0107439
-0.0346092 	0.00986599 	0.0112684 	-0.0106528
-0.0341683 	0.0098351 	0.0111145 	-0.0101805
-0.0337275 	0.00978898 	0.0110304 	-0.00974578
-0.0332866 	0.00987033 	0.0109196 	-0.00914215
-0.0328457 	0.00999666 	0.0107778 	-0.00847663
0.00507014 	-0.00485576 	0.000226592 	-0.000116536
0.00551102 	-0.00354023 	0.000855701 	-0.000796821
0.0059519 	-0.0022247 	0.00148481 	-0.00147711
0.00639279 	-0.000703208 	0.00202425 	-0.0020936
0.00683367 	0.00103155 	0.00247085 	-0.00264406
0.00727455 	0.00276631 	0.00291745 	-0.00319451
0.00771543 	0.00450107 	0.00336405 	-0.00374496
0.00815631 	0.00623583 	0.00381065 	-0.00429541
0.00859719 	0.00772641 	0.0042084 	-0.00485813
0.00903808 	0.00743838 	0.00446777 	-0.00544568
0.00947896 	0.00713294 	0.00473818 	-0.00603381
0.00991984 	0.00682749 	0.00500859 	-0.00662195
0.0103607 	0.00652204 	0.005279 	-0.00721009
0.0108016 	0.00621659 	0.00554941 	-0.00779823
