# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
4.567,1.35411e-07,0.0519454,9.0116,1.10184e-05,-1.69121e-10,1.6531,6.32828e-06,13.4507,-0.0007957
4.667,1.35411e-07,0.0519457,9.01167,1.10181e-05,-1.69109e-10,1.65309,6.32943e-06,13.4497,-0.000793881
4.767,1.35411e-07,0.0519458,9.01173,1.10178e-05,-1.69096e-10,1.65308,6.33033e-06,13.4486,-0.000792085
4.867,1.35411e-07,0.051946,9.0118,1.10175e-05,-1.69084e-10,1.65308,6.33142e-06,13.4476,-0.000790276
4.967,1.35411e-07,0.0519463,9.01188,1.10172e-05,-1.69071e-10,1.65307,6.33272e-06,13.4466,-0.000788454
5.067,1.35411e-07,0.0519466,9.01195,1.10169e-05,-1.69058e-10,1.65306,6.33392e-06,13.4456,-0.000786642
5.167,1.35411e-07,0.0519468,9.01203,1.10166e-05,-1.69045e-10,1.65305,6.33507e-06,13.4445,-0.000784834
5.267,1.35411e-07,0.0519472,9.0121,1.10163e-05,-1.69032e-10,1.65304,6.33645e-06,13.4435,-0.000783016
5.367,1.35411e-07,0.0519474,9.01217,1.1016e-05,-1.69019e-10,1.65303,6.33758e-06,13.4425,-0.000781224
5.467,1.35411e-07,0.0519476,9.01225,1.10157e-05,-1.69006e-10,1.65303,6.33868e-06,13.4415,-0.000779432
5.567,1.35411e-07,0.0519479,9.01232,1.10154e-05,-1.68993e-10,1.65302,6.33989e-06,13.4405,-0.000777638
5.667,1.3541e-07,0.0519482,9.01239,1.10151e-05,-1.68981e-10,1.65301,6.34102e-06,13.4395,-0.000775857
5.767,1.3541e-07,0.0519484,9.01246,1.10149e-05,-1.68968e-10,1.653,6.34225e-06,13.4385,-0.000774068
5.867,1.3541e-07,0.0519487,9.01253,1.10146e-05,-1.68955e-10,1.65299,6.34337e-06,13.4375,-0.000772293
5.967,1.3541e-07,0.0519489,9.0126,1.10143e-05,-1.68942e-10,1.65298,6.34446e-06,13.4365,-0.000770525
6.067,1.3541e-07,0.0519491,9.01267,1.1014e-05,-1.6893e-10,1.65297,6.34552e-06,13.4355,-0.000768763
6.167,1.3541e-07,0.0519493,9.01273,1.10137e-05,-1.68917e-10,1.65297,6.34658e-06,13.4345,-0.000767004
6.267,1.3541e-07,0.0519495,9.0128,1.10134e-05,-1.68905e-10,1.65296,6.34763e-06,13.4335,-0.000765248
6.367,1.3541e-07,0.0519498,9.01287,1.10131e-05,-1.68892e-10,1.65295,6.34875e-06,13.4325,-0.000763491
6.467,1.3541e-07,0.0519501,9.01294,1.10128e-05,-1.68879e-10,1.65294,6.34999e-06,13.4315,-0.000761727
6.567,1.35409e-07,0.0519502,9.01301,1.10125e-05,-1.68867e-10,1.65293,6.351e-06,13.4305,-0.000759989
6.667,1.35409e-07,0.0519504,9.01307,1.10122e-05,-1.68855e-10,1.65293,6.35193e-06,13.4295,-0.000758259
6.767,1.35409e-07,0.0519506,9.01314,1.10119e-05,-1.68842e-10,1.65292,6.35307e-06,13.4286,-0.000756514
6.867,1.35409e-07,0.0519509,9.01321,1.10116e-05,-1.68829e-10,1.65291,6.3542e-06,13.4276,-0.000754774
6.967,1.35409e-07,0.0519511,9.01327,1.10113e-05,-1.68817e-10,1.6529,6.35529e-06,13.4266,-0.000753044
7.067,1.35409e-07,0.0519513,9.01334,1.1011e-05,-1.68804e-10,1.65289,6.35629e-06,13.4256,-0.000751321
7.167,1.35409e-07,0.0519515,9.0134,1.10107e-05,-1.68791e-10,1.65288,6.35742e-06,13.4246,-0.000749591
7.267,1.35408e-07,0.0519518,9.01347,1.10104e-05,-1.68779e-10,1.65288,6.35846e-06,13.4237,-0.000747873
7.367,1.35408e-07,0.051952,9.01354,1.10101e-05,-1.68766e-10,1.65287,6.3596e-06,13.4227,-0.00074615
7.467,1.35408e-07,0.0519523,9.01361,1.10098e-05,-1.68753e-10,1.65286,6.36075e-06,13.4217,-0.000744429
7.567,1.35408e-07,0.0519525,9.01367,1.10096e-05,-1.68741e-10,1.65285,6.36178e-06,13.4208,-0.000742724
7.667,1.35408e-07,0.0519526,9.01373,1.10093e-05,-1.68729e-10,1.65284,6.36273e-06,13.4198,-0.000741028
7.767,1.35408e-07,0.0519529,9.0138,1.1009e-05,-1.68716e-10,1.65283,6.36388e-06,13.4188,-0.000739317
7.867,1.35408e-07,0.0519531,9.01386,1.10087e-05,-1.68704e-10,1.65283,6.36491e-06,13.4179,-0.000737623
7.967,1.35408e-07,0.0519533,9.01393,1.10084e-05,-1.68691e-10,1.65282,6.36597e-06,13.4169,-0.000735926
8.067,1.35408e-07,0.0519536,9.014,1.10081e-05,-1.68678e-10,1.65281,6.36716e-06,13.416,-0.00073422
8.167,1.35407e-07,0.0519538,9.01406,1.10078e-05,-1.68666e-10,1.6528,6.36825e-06,13.415,-0.000732532
8.267,1.35407e-07,0.051954,9.01413,1.10075e-05,-1.68653e-10,1.65279,6.36929e-06,13.414,-0.000730851
8.367,1.35407e-07,0.0519542,9.01419,1.10072e-05,-1.6864e-10,1.65279,6.37037e-06,13.4131,-0.000729166
8.467,1.35407e-07,0.0519545,9.01426,1.10069e-05,-1.68628e-10,1.65278,6.37155e-06,13.4121,-0.000727476
8.567,1.35407e-07,0.0519547,9.01432,1.10066e-05,-1.68615e-10,1.65277,6.37248e-06,13.4112,-0.000725815
8.667,1.35407e-07,0.0519549,9.01439,1.10063e-05,-1.68603e-10,1.65276,6.37352e-06,13.4102,-0.000724144
8.767,1.35407e-07,0.0519551,9.01445,1.1006e-05,-1.6859e-10,1.65275,6.37456e-06,13.4093,-0.000722479
8.867,1.35407e-07,0.0519554,9.01452,1.10057e-05,-1.68578e-10,1.65275,6.37576e-06,13.4084,-0.000720804
8.967,1.35406e-07,0.0519556,9.01458,1.10054e-05,-1.68565e-10,1.65274,6.37677e-06,13.4074,-0.000719146
9.067,1.35406e-07,0.0519558,9.01465,1.10052e-05,-1.68552e-10,1.65273,6.37791e-06,13.4065,-0.000717479
9.167,1.35406e-07,0.051956,9.01471,1.10049e-05,-1.6854e-10,1.65272,6.37888e-06,13.4055,-0.000715836
9.267,1.35406e-07,0.0519563,9.01478,1.10046e-05,-1.68527e-10,1.65271,6.38006e-06,13.4046,-0.000714173
