-0.11 	0.00941978 	0.000441974 	0.00336764
-0.109559 	0.00951747 	0.000570496 	0.00303524
-0.109118 	0.00961516 	0.000699018 	0.00270285
-0.108677 	0.00971285 	0.00082754 	0.00237045
-0.108236 	0.00981054 	0.000956062 	0.00203806
-0.107796 	0.0100856 	0.00116963 	0.00167836
-0.107355 	0.010408 	0.00140587 	0.00131138
-0.106914 	0.010661 	0.00164947 	0.00104036
-0.106473 	0.0108451 	0.00190029 	0.000874157
-0.106032 	0.0110292 	0.0021511 	0.000707959
-0.105591 	0.0110497 	0.0023811 	0.000486756
-0.10515 	0.0110347 	0.00260656 	0.000253559
-0.104709 	0.0110196 	0.00283203 	2.03627e-05
-0.104269 	0.0110046 	0.00305749 	-0.000212834
-0.103828 	0.0109895 	0.00328296 	-0.000446031
-0.103387 	0.0109929 	0.00352549 	-0.000559426
-0.102946 	0.0110178 	0.0037881 	-0.000530588
-0.102505 	0.0110427 	0.00405071 	-0.000501749
-0.102064 	0.0110675 	0.00431332 	-0.000472911
-0.101623 	0.0110924 	0.00457593 	-0.000444072
-0.101182 	0.0111214 	0.00483008 	-0.000406987
-0.100741 	0.0111751 	0.00503401 	-0.000320939
-0.100301 	0.0112288 	0.00523796 	-0.000234917
-0.0998597 	0.0112551 	0.00542153 	-7.94294e-05
-0.0994188 	0.0112534 	0.00558429 	0.000146952
-0.098978 	0.0112518 	0.00574705 	0.000373334
-0.0985371 	0.0112894 	0.00599432 	0.000541644
-0.0980962 	0.0113326 	0.00625382 	0.000701555
-0.0976553 	0.0113758 	0.00651332 	0.000861466
-0.0972144 	0.0114191 	0.00677282 	0.00102138
-0.0967735 	0.0114623 	0.00703232 	0.00118129
-0.0963327 	0.0116265 	0.00736704 	0.00136351
-0.0958918 	0.0118647 	0.00774854 	0.00155866
-0.0954509 	0.012103 	0.00813004 	0.00175381
-0.09501 	0.0123413 	0.00851155 	0.00194896
-0.0945691 	0.0125795 	0.00889305 	0.00214411
-0.0941283 	0.0127487 	0.00918887 	0.00233739
-0.0936874 	0.0127943 	0.0093313 	0.00252731
-0.0932465 	0.01284 	0.00947373 	0.00271723
-0.0928056 	0.0128856 	0.00961617 	0.00290715
-0.0923647 	0.0129312 	0.0097586 	0.00309707
-0.0919238 	0.0129768 	0.00990103 	0.00328699
-0.091483 	0.0130225 	0.0100435 	0.0034769
-0.0531263 	0.00894389 	0.00433351 	0.00234288
-0.0526854 	0.00915817 	0.00492282 	0.00316436
-0.0522445 	0.00986632 	0.00629325 	0.00419585
-0.0518036 	0.0117034 	0.0070221 	0.00488793
-0.0509218 	0.0264579 	0.000848499 	0.00230153
-0.050481 	0.0408473 	7.64398e-06 	0.00109422
-0.0500401 	0.0592745 	-0.000685712 	7.80627e-06
-0.0376954 	0.0326167 	0.00221251 	-0.000951624
-0.0372545 	0.0171404 	0.0064628 	-0.002249
-0.0368136 	0.0104135 	0.00598157 	-0.00350488
-0.0363727 	0.00536898 	0.00507559 	-0.00515864
-0.0359319 	0.0044857 	0.00418234 	-0.0063588
-0.035491 	0.00353053 	0.00304773 	-0.00726606
-0.0350501 	0.00353613 	0.00267681 	-0.00727754
-0.0346092 	0.00356628 	0.00266049 	-0.00741043
-0.0341683 	0.00384502 	0.00236485 	-0.00725124
-0.0337275 	0.00418459 	0.00212755 	-0.00713133
-0.0332866 	0.00444809 	0.00190471 	-0.0068954
-0.0328457 	0.00472941 	0.00160814 	-0.00667775
0.00507014 	-0.00535621 	0.000128764 	0.000492917
0.00551102 	-0.00522838 	8.95778e-05 	0.00224547
0.0059519 	-0.00510054 	5.03917e-05 	0.00399803
0.00639279 	-0.00501747 	-4.20862e-05 	0.00562844
0.00683367 	-0.00498073 	-0.000189745 	0.00713237
0.00727455 	-0.004944 	-0.000337403 	0.00863631
0.00771543 	-0.00490727 	-0.000485062 	0.0101402
0.00815631 	-0.00487053 	-0.000632721 	0.0116442
0.00859719 	-0.00477651 	-0.00088048 	0.0129679
0.00903808 	-0.00413806 	-0.00129473 	0.0128538
0.00947896 	-0.00349423 	-0.00169715 	0.0127329
0.00991984 	-0.00285041 	-0.00209957 	0.012612
0.0103607 	-0.00220658 	-0.00250199 	0.012491
0.0108016 	-0.00156275 	-0.00290441 	0.0123701
0.0112425 	-0.000914372 	-0.00325222 	0.0122349
0.0116834 	-0.000264787 	-0.00358551 	0.0120959
0.0121242 	0.000395834 	-0.00380951 	0.0119229
0.0125651 	0.000933509 	-0.00373522 	0.0116293
0.013006 	0.00147118 	-0.00366094 	0.0113356
0.0134469 	0.0020081 	-0.00360137 	0.0110666
0.0138878 	0.00254416 	-0.00355823 	0.010825
0.0143287 	0.00308021 	-0.00351508 	0.0105834
0.0147695 	0.00361627 	-0.00347194 	0.0103419
0.0152104 	0.00415233 	-0.0034288 	0.0101003
0.0156513 	0.00465059 	-0.00339142 	0.00985797
0.0160922 	0.00476633 	-0.0033963 	0.00961685
0.0165331 	0.00488208 	-0.00340118 	0.00937573
0.0169739 	0.00499782 	-0.00340606 	0.0091346
0.0174148 	0.00511356 	-0.00341094 	0.00889348
0.0178557 	0.00522931 	-0.00341581 	0.00865236
0.0182966 	0.00536167 	-0.00339276 	0.00840175
0.0187375 	0.00550359 	-0.00335361 	0.00814568
0.0191784 	0.00564552 	-0.00331447 	0.00788961
0.0196192 	0.00551156 	-0.00327129 	0.00760533
0.0200601 	0.00535186 	-0.00322544 	0.00731354
0.020501 	0.00518586 	-0.00318589 	0.00701995
0.0209419 	0.00498452 	-0.00318163 	0.00671631
0.0213828 	0.00478319 	-0.00317738 	0.00641267
0.0218236 	0.00458186 	-0.00317312 	0.00610903
0.0222645 	0.00438053 	-0.00316886 	0.00580538
0.0227054 	0.0041792 	-0.0031646 	0.00550174
0.0231463 	0.003839 	-0.00316763 	0.00512301
0.0235872 	0.00342427 	-0.00317308 	0.00470035
0.0240281 	0.00300953 	-0.00317854 	0.0042777
0.0244689 	0.0025948 	-0.00318399 	0.00385505
0.0249098 	0.00218006 	-0.00318945 	0.0034324
0.0253507 	0.00176823 	-0.00319043 	0.00300629
0.0257916 	0.00138459 	-0.00314792 	0.00254668
0.0262325 	0.00100094 	-0.0031054 	0.00208706
0.0266733 	0.00056315 	-0.00303772 	0.00156904
0.0271142 	1.60895e-05 	-0.00289692 	0.000919777
0.0275551 	-0.000530971 	-0.00275611 	0.000270515
0.027996 	-0.00106736 	-0.00266076 	-0.000301959
0.0284369 	-0.00159416 	-0.00260626 	-0.000805418
0.0288778 	-0.00212096 	-0.00255176 	-0.00130888
0.0293186 	-0.00264776 	-0.00249726 	-0.00181234
