# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
10.968,1.35433e-07,0.0519719,9.01694,1.09996e-05,-1.68248e-10,1.65258,6.42538e-06,13.3892,-0.000684304
11.068,1.35433e-07,0.0519723,9.01702,1.09993e-05,-1.68235e-10,1.65257,6.42684e-06,13.3883,-0.000682682
11.168,1.35434e-07,0.0519727,9.0171,1.0999e-05,-1.68221e-10,1.65257,6.42833e-06,13.3874,-0.000681056
11.268,1.35434e-07,0.051973,9.01717,1.09987e-05,-1.68208e-10,1.65256,6.42951e-06,13.3865,-0.000679464
11.368,1.35434e-07,0.0519733,9.01723,1.09984e-05,-1.68196e-10,1.65255,6.43069e-06,13.3856,-0.000677877
11.468,1.35434e-07,0.0519736,9.0173,1.09982e-05,-1.68183e-10,1.65254,6.43194e-06,13.3847,-0.000676286
11.568,1.35434e-07,0.0519739,9.01737,1.09979e-05,-1.6817e-10,1.65253,6.43326e-06,13.3838,-0.00067469
11.668,1.35434e-07,0.0519742,9.01744,1.09976e-05,-1.68157e-10,1.65253,6.43455e-06,13.3829,-0.000673102
11.768,1.35434e-07,0.0519746,9.01752,1.09973e-05,-1.68143e-10,1.65252,6.43584e-06,13.3821,-0.000671514
11.868,1.35434e-07,0.0519748,9.01758,1.0997e-05,-1.68131e-10,1.65251,6.43694e-06,13.3812,-0.000669948
11.968,1.35435e-07,0.0519753,9.01767,1.09967e-05,-1.68117e-10,1.6525,6.4387e-06,13.3803,-0.00066833
12.068,1.35435e-07,0.0519756,9.01773,1.09964e-05,-1.68104e-10,1.6525,6.43985e-06,13.3794,-0.000666765
12.168,1.35435e-07,0.0519761,9.01782,1.09961e-05,-1.6809e-10,1.65249,6.44158e-06,13.3785,-0.000665148
12.268,1.35436e-07,0.0519765,9.01789,1.09958e-05,-1.68077e-10,1.65248,6.44292e-06,13.3777,-0.000663575
12.368,1.35436e-07,0.0519768,9.01796,1.09955e-05,-1.68064e-10,1.65247,6.44418e-06,13.3768,-0.00066201
12.468,1.35436e-07,0.051977,9.01802,1.09953e-05,-1.68051e-10,1.65247,6.44529e-06,13.3759,-0.000660465
12.568,1.35436e-07,0.0519773,9.01809,1.0995e-05,-1.68038e-10,1.65246,6.44652e-06,13.3751,-0.000658911
12.668,1.35435e-07,0.0519775,9.01814,1.09947e-05,-1.68026e-10,1.65245,6.44735e-06,13.3742,-0.000657395
12.768,1.35436e-07,0.0519778,9.01821,1.09944e-05,-1.68013e-10,1.65244,6.44873e-06,13.3733,-0.000655833
12.868,1.35436e-07,0.0519784,9.01831,1.09941e-05,-1.67999e-10,1.65243,6.45055e-06,13.3725,-0.000654233
12.968,1.35436e-07,0.0519785,9.01835,1.09938e-05,-1.67987e-10,1.65243,6.45124e-06,13.3716,-0.00065274
13.068,1.35436e-07,0.0519787,9.01841,1.09935e-05,-1.67975e-10,1.65242,6.45219e-06,13.3707,-0.000651229
13.168,1.35437e-07,0.0519793,9.0185,1.09932e-05,-1.6796e-10,1.65241,6.45417e-06,13.3699,-0.000649624
13.268,1.35437e-07,0.0519797,9.01858,1.09929e-05,-1.67947e-10,1.6524,6.45565e-06,13.369,-0.000648065
13.368,1.35437e-07,0.05198,9.01865,1.09926e-05,-1.67934e-10,1.6524,6.45686e-06,13.3682,-0.000646542
13.468,1.35438e-07,0.0519806,9.01874,1.09924e-05,-1.67919e-10,1.65239,6.45887e-06,13.3673,-0.00064494
13.568,1.35438e-07,0.0519807,9.01879,1.09921e-05,-1.67907e-10,1.65238,6.45963e-06,13.3665,-0.000643459
13.668,1.35438e-07,0.051981,9.01885,1.09918e-05,-1.67895e-10,1.65237,6.46078e-06,13.3656,-0.000641951
13.768,1.35438e-07,0.0519814,9.01893,1.09915e-05,-1.67881e-10,1.65237,6.46227e-06,13.3648,-0.000640408
13.868,1.35437e-07,0.0519815,9.01897,1.09912e-05,-1.6787e-10,1.65236,6.46289e-06,13.3639,-0.000638953
13.968,1.35438e-07,0.051982,9.01906,1.09909e-05,-1.67855e-10,1.65235,6.4647e-06,13.3631,-0.000637389
14.068,1.35439e-07,0.0519824,9.01914,1.09906e-05,-1.67841e-10,1.65234,6.46599e-06,13.3622,-0.000635845
14.168,1.35438e-07,0.0519825,9.01919,1.09903e-05,-1.6783e-10,1.65234,6.46689e-06,13.3614,-0.000634395
14.268,1.35438e-07,0.0519826,9.01923,1.099e-05,-1.67818e-10,1.65233,6.46746e-06,13.3606,-0.00063295
14.368,1.35439e-07,0.0519834,9.01934,1.09898e-05,-1.67803e-10,1.65232,6.46997e-06,13.3597,-0.000631339
14.468,1.35439e-07,0.0519839,9.01942,1.09895e-05,-1.67789e-10,1.65231,6.47149e-06,13.3589,-0.000629821
14.568,1.35439e-07,0.0519842,9.01948,1.09892e-05,-1.67776e-10,1.65231,6.47272e-06,13.3581,-0.000628328
14.668,1.3544e-07,0.0519846,9.01956,1.09889e-05,-1.67763e-10,1.6523,6.4743e-06,13.3572,-0.000626806
14.768,1.3544e-07,0.0519848,9.01962,1.09886e-05,-1.6775e-10,1.65229,6.47525e-06,13.3564,-0.000625343
14.868,1.35439e-07,0.0519848,9.01965,1.09883e-05,-1.67739e-10,1.65228,6.47572e-06,13.3556,-0.000623928
14.968,1.3544e-07,0.0519852,9.01973,1.0988e-05,-1.67726e-10,1.65228,6.47724e-06,13.3548,-0.000622422
15.068,1.3544e-07,0.0519856,9.0198,1.09877e-05,-1.67713e-10,1.65227,6.47851e-06,13.3539,-0.000620943
15.168,1.3544e-07,0.0519861,9.01988,1.09875e-05,-1.67699e-10,1.65226,6.48018e-06,13.3531,-0.00061943
15.268,1.35441e-07,0.0519866,9.01997,1.09872e-05,-1.67685e-10,1.65225,6.48198e-06,13.3523,-0.000617902
15.368,1.35441e-07,0.0519869,9.02003,1.09869e-05,-1.67672e-10,1.65225,6.48308e-06,13.3515,-0.00061644
15.468,1.35441e-07,0.051987,9.02008,1.09866e-05,-1.6766e-10,1.65224,6.48386e-06,13.3506,-0.000615017
15.568,1.35442e-07,0.0519879,9.02019,1.09863e-05,-1.67644e-10,1.65223,6.4864e-06,13.3498,-0.000613444
15.668,1.35442e-07,0.051988,9.02023,1.0986e-05,-1.67633e-10,1.65223,6.48714e-06,13.349,-0.000612031
15.768,1.35441e-07,0.0519878,9.02026,1.09857e-05,-1.67622e-10,1.65222,6.48735e-06,13.3482,-0.000610666
15.868,1.35442e-07,0.0519887,9.02037,1.09854e-05,-1.67606e-10,1.65221,6.48975e-06,13.3474,-0.000609102
15.968,1.35442e-07,0.0519889,9.02044,1.09851e-05,-1.67593e-10,1.6522,6.49081e-06,13.3466,-0.000607652
16.068,1.35441e-07,0.0519887,9.02045,1.09849e-05,-1.67583e-10,1.6522,6.4908e-06,13.3458,-0.000606323
16.168,1.35442e-07,0.0519893,9.02051,1.09846e-05,-1.6757e-10,1.65219,6.49285e-06,13.345,-0.00060488
16.268,1.35442e-07,0.0519895,9.02059,1.09843e-05,-1.67556e-10,1.65218,6.49381e-06,13.3442,-0.000603398
16.368,1.35442e-07,0.05199,9.02067,1.0984e-05,-1.67543e-10,1.65217,6.49527e-06,13.3434,-0.000601938
16.468,1.35443e-07,0.0519907,9.02078,1.09837e-05,-1.67528e-10,1.65217,6.49749e-06,13.3426,-0.000600399
16.568,1.35444e-07,0.0519911,9.02085,1.09834e-05,-1.67514e-10,1.65216,6.49896e-06,13.3418,-0.000598953
16.668,1.35443e-07,0.0519908,9.02085,1.09831e-05,-1.67504e-10,1.65215,6.49873e-06,13.341,-0.000597653
16.768,1.35442e-07,0.0519912,9.02092,1.09828e-05,-1.67492e-10,1.65214,6.5001e-06,13.3402,-0.000596222
16.868,1.35442e-07,0.0519913,9.02097,1.09826e-05,-1.6748e-10,1.65214,6.5009e-06,13.3394,-0.000594837
16.968,1.35443e-07,0.0519913,9.02103,1.09823e-05,-1.67466e-10,1.65213,6.50144e-06,13.3386,-0.00059341
17.068,1.35443e-07,0.0519923,9.02113,1.0982e-05,-1.67452e-10,1.65212,6.50422e-06,13.3378,-0.000591918
17.168,1.35443e-07,0.0519927,9.02119,1.09817e-05,-1.6744e-10,1.65212,6.50554e-06,13.337,-0.000590508
17.268,1.35443e-07,0.0519925,9.02122,1.09814e-05,-1.67428e-10,1.65211,6.50573e-06,13.3362,-0.000589174
17.368,1.35443e-07,0.0519928,9.02128,1.09811e-05,-1.67415e-10,1.6521,6.50687e-06,13.3355,-0.00058777
17.468,1.35444e-07,0.0519934,9.02136,1.09808e-05,-1.67401e-10,1.65209,6.50867e-06,13.3347,-0.000586313
17.568,1.35443e-07,0.0519931,9.02138,1.09806e-05,-1.67391e-10,1.65209,6.50847e-06,13.3339,-0.000585015
17.668,1.35443e-07,0.0519935,9.02144,1.09803e-05,-1.67379e-10,1.65208,6.50984e-06,13.3331,-0.00058363
