# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
4.567,1.29754e-07,0.0519418,9.01431,1.10177e-05,-1.82186e-10,1.6531,6.31995e-06,13.451,-0.000789944
4.667,1.29758e-07,0.051942,9.01437,1.10174e-05,-1.82164e-10,1.65309,6.3209e-06,13.45,-0.000788148
4.767,1.29762e-07,0.051942,9.01442,1.10171e-05,-1.82142e-10,1.65308,6.3216e-06,13.449,-0.000786403
4.867,1.29765e-07,0.0519421,9.01448,1.10168e-05,-1.8212e-10,1.65308,6.32248e-06,13.4479,-0.000784625
4.967,1.29769e-07,0.0519424,9.01455,1.10165e-05,-1.82097e-10,1.65307,6.3236e-06,13.4469,-0.000782823
5.067,1.29773e-07,0.0519426,9.01462,1.10162e-05,-1.82075e-10,1.65306,6.32461e-06,13.4459,-0.000781027
5.167,1.29777e-07,0.0519427,9.01469,1.10158e-05,-1.82052e-10,1.65305,6.32557e-06,13.4449,-0.000779236
5.267,1.29781e-07,0.051943,9.01477,1.10155e-05,-1.8203e-10,1.65304,6.32678e-06,13.4439,-0.000777434
5.367,1.29784e-07,0.0519431,9.01484,1.10152e-05,-1.82008e-10,1.65303,6.32771e-06,13.4429,-0.000775658
5.467,1.29787e-07,0.0519433,9.01491,1.10149e-05,-1.81987e-10,1.65302,6.32862e-06,13.4419,-0.000773881
5.567,1.29791e-07,0.0519435,9.01498,1.10146e-05,-1.81965e-10,1.65302,6.32963e-06,13.4409,-0.000772101
5.667,1.29794e-07,0.0519436,9.01504,1.10143e-05,-1.81944e-10,1.65301,6.33058e-06,13.4399,-0.000770335
5.767,1.29798e-07,0.0519438,9.01512,1.1014e-05,-1.81922e-10,1.653,6.33162e-06,13.4389,-0.00076856
5.867,1.29801e-07,0.051944,9.01518,1.10137e-05,-1.81901e-10,1.65299,6.33255e-06,13.4379,-0.000766799
5.967,1.29804e-07,0.0519441,9.01525,1.10134e-05,-1.8188e-10,1.65298,6.33344e-06,13.4369,-0.000765047
6.067,1.29807e-07,0.0519443,9.01531,1.10131e-05,-1.8186e-10,1.65297,6.3343e-06,13.4359,-0.0007633
6.167,1.2981e-07,0.0519444,9.01538,1.10127e-05,-1.81839e-10,1.65297,6.33517e-06,13.4349,-0.000761557
6.267,1.29813e-07,0.0519445,9.01544,1.10124e-05,-1.81819e-10,1.65296,6.33602e-06,13.4339,-0.000759815
6.367,1.29816e-07,0.0519447,9.01551,1.10121e-05,-1.81798e-10,1.65295,6.33695e-06,13.4329,-0.000758074
6.467,1.29819e-07,0.0519449,9.01558,1.10118e-05,-1.81777e-10,1.65294,6.338e-06,13.432,-0.000756324
6.567,1.29822e-07,0.051945,9.01564,1.10115e-05,-1.81757e-10,1.65293,6.33882e-06,13.431,-0.000754601
6.667,1.29825e-07,0.051945,9.0157,1.10112e-05,-1.81738e-10,1.65292,6.33954e-06,13.43,-0.000752887
6.767,1.29828e-07,0.0519452,9.01577,1.10109e-05,-1.81717e-10,1.65292,6.34049e-06,13.429,-0.000751155
6.867,1.2983e-07,0.0519454,9.01584,1.10106e-05,-1.81697e-10,1.65291,6.34143e-06,13.428,-0.000749427
6.967,1.29833e-07,0.0519455,9.0159,1.10103e-05,-1.81677e-10,1.6529,6.34232e-06,13.4271,-0.000747712
7.067,1.29836e-07,0.0519456,9.01596,1.101e-05,-1.81658e-10,1.65289,6.34313e-06,13.4261,-0.000746004
7.167,1.29839e-07,0.0519458,9.01603,1.10097e-05,-1.81638e-10,1.65288,6.34407e-06,13.4251,-0.000744288
7.267,1.29841e-07,0.0519459,9.01609,1.10093e-05,-1.81618e-10,1.65288,6.34491e-06,13.4242,-0.000742585
7.367,1.29844e-07,0.051946,9.01616,1.1009e-05,-1.81599e-10,1.65287,6.34587e-06,13.4232,-0.000740874
7.467,1.29847e-07,0.0519462,9.01623,1.10087e-05,-1.81579e-10,1.65286,6.34683e-06,13.4222,-0.000739166
7.567,1.29849e-07,0.0519463,9.01629,1.10084e-05,-1.81559e-10,1.65285,6.34766e-06,13.4213,-0.000737475
7.667,1.29852e-07,0.0519464,9.01635,1.10081e-05,-1.8154e-10,1.65284,6.34841e-06,13.4203,-0.000735794
7.767,1.29854e-07,0.0519466,9.01642,1.10078e-05,-1.81521e-10,1.65283,6.34937e-06,13.4193,-0.000734096
7.867,1.29857e-07,0.0519467,9.01648,1.10075e-05,-1.81502e-10,1.65283,6.3502e-06,13.4184,-0.000732415
7.967,1.29859e-07,0.0519468,9.01654,1.10072e-05,-1.81483e-10,1.65282,6.35108e-06,13.4174,-0.000730731
8.067,1.29862e-07,0.051947,9.01661,1.10069e-05,-1.81463e-10,1.65281,6.35208e-06,13.4165,-0.000729038
8.167,1.29864e-07,0.0519472,9.01667,1.10066e-05,-1.81444e-10,1.6528,6.35298e-06,13.4155,-0.000727364
8.267,1.29866e-07,0.0519473,9.01674,1.10063e-05,-1.81425e-10,1.65279,6.35383e-06,13.4146,-0.000725696
8.367,1.29869e-07,0.0519474,9.0168,1.1006e-05,-1.81406e-10,1.65279,6.35471e-06,13.4136,-0.000724024
8.467,1.29871e-07,0.0519476,9.01687,1.10057e-05,-1.81386e-10,1.65278,6.35571e-06,13.4127,-0.000722347
8.567,1.29874e-07,0.0519477,9.01692,1.10053e-05,-1.81368e-10,1.65277,6.35644e-06,13.4118,-0.0007207
8.667,1.29876e-07,0.0519478,9.01699,1.1005e-05,-1.81349e-10,1.65276,6.35729e-06,13.4108,-0.000719042
8.767,1.29878e-07,0.051948,9.01705,1.10047e-05,-1.81331e-10,1.65275,6.35813e-06,13.4099,-0.00071739
8.867,1.29881e-07,0.0519482,9.01711,1.10044e-05,-1.81312e-10,1.65274,6.35915e-06,13.4089,-0.000715728
8.967,1.29883e-07,0.0519483,9.01718,1.10041e-05,-1.81293e-10,1.65274,6.35997e-06,13.408,-0.000714083
9.067,1.29885e-07,0.0519484,9.01724,1.10038e-05,-1.81274e-10,1.65273,6.36093e-06,13.4071,-0.000712428
9.167,1.29887e-07,0.0519485,9.0173,1.10035e-05,-1.81256e-10,1.65272,6.3617e-06,13.4061,-0.000710799
9.267,1.2989e-07,0.0519487,9.01737,1.10032e-05,-1.81237e-10,1.65271,6.36269e-06,13.4052,-0.000709148
9.367,1.29892e-07,0.0519489,9.01743,1.10029e-05,-1.81218e-10,1.6527,6.36369e-06,13.4043,-0.000707502
9.467,1.29894e-07,0.0519491,9.0175,1.10026e-05,-1.812e-10,1.6527,6.36456e-06,13.4034,-0.000705871
9.567,1.29896e-07,0.0519492,9.01756,1.10023e-05,-1.81181e-10,1.65269,6.36542e-06,13.4024,-0.000704245
9.667,1.29898e-07,0.0519493,9.01762,1.1002e-05,-1.81163e-10,1.65268,6.36625e-06,13.4015,-0.000702621
9.767,1.29901e-07,0.0519495,9.01769,1.10017e-05,-1.81144e-10,1.65267,6.3673e-06,13.4006,-0.000700984
9.867,1.29903e-07,0.0519496,9.01774,1.10014e-05,-1.81126e-10,1.65266,6.36798e-06,13.3997,-0.000699384
9.967,1.29905e-07,0.0519498,9.01781,1.1001e-05,-1.81108e-10,1.65266,6.36901e-06,13.3988,-0.000697755
10.067,1.29907e-07,0.05195,9.01787,1.10007e-05,-1.81089e-10,1.65265,6.36995e-06,13.3979,-0.000696137
10.167,1.29909e-07,0.0519501,9.01793,1.10004e-05,-1.81071e-10,1.65264,6.37073e-06,13.397,-0.000694539
10.267,1.29911e-07,0.0519501,9.01798,1.10001e-05,-1.81054e-10,1.65263,6.37145e-06,13.396,-0.000692949
10.367,1.29913e-07,0.0519504,9.01806,1.09998e-05,-1.81034e-10,1.65263,6.37268e-06,13.3951,-0.000691312
10.467,1.29915e-07,0.0519505,9.01811,1.09995e-05,-1.81017e-10,1.65262,6.37344e-06,13.3942,-0.000689724
10.567,1.29917e-07,0.0519506,9.01817,1.09992e-05,-1.80999e-10,1.65261,6.37417e-06,13.3933,-0.000688139
10.667,1.29919e-07,0.0519507,9.01822,1.09989e-05,-1.80982e-10,1.6526,6.37485e-06,13.3924,-0.000686568
10.767,1.2992e-07,0.0519507,9.01828,1.09986e-05,-1.80964e-10,1.65259,6.37557e-06,13.3915,-0.000684994
10.867,1.29923e-07,0.0519509,9.01834,1.09983e-05,-1.80946e-10,1.65259,6.37652e-06,13.3906,-0.000683401
10.967,1.29925e-07,0.0519511,9.01841,1.0998e-05,-1.80928e-10,1.65258,6.3775e-06,13.3897,-0.000681807
11.067,1.29927e-07,0.0519512,9.01846,1.09977e-05,-1.8091e-10,1.65257,6.37829e-06,13.3888,-0.000680238
11.167,1.29928e-07,0.0519513,9.01852,1.09974e-05,-1.80893e-10,1.65256,6.37897e-06,13.3879,-0.000678679
11.267,1.2993e-07,0.0519513,9.01856,1.09971e-05,-1.80876e-10,1.65255,6.37955e-06,13.3871,-0.000677133
11.367,1.29932e-07,0.0519515,9.01863,1.09968e-05,-1.80858e-10,1.65255,6.38058e-06,13.3862,-0.000675549
11.467,1.29934e-07,0.0519516,9.01869,1.09965e-05,-1.8084e-10,1.65254,6.3814e-06,13.3853,-0.000673986
11.567,1.29936e-07,0.0519518,9.01875,1.09962e-05,-1.80822e-10,1.65253,6.38233e-06,13.3844,-0.000672416
11.667,1.29937e-07,0.0519519,9.0188,1.09959e-05,-1.80805e-10,1.65252,6.38306e-06,13.3835,-0.000670872
11.767,1.29939e-07,0.0519519,9.01886,1.09956e-05,-1.80788e-10,1.65252,6.38374e-06,13.3826,-0.000669335
11.867,1.29941e-07,0.0519521,9.01892,1.09952e-05,-1.8077e-10,1.65251,6.38474e-06,13.3818,-0.000667768
11.967,1.29943e-07,0.0519523,9.01898,1.09949e-05,-1.80752e-10,1.6525,6.38567e-06,13.3809,-0.000666214
12.067,1.29945e-07,0.0519525,9.01904,1.09946e-05,-1.80734e-10,1.65249,6.38653e-06,13.38,-0.000664664
12.167,1.29948e-07,0.0519526,9.01911,1.09943e-05,-1.80715e-10,1.65248,6.38751e-06,13.3791,-0.000663108
12.267,1.29949e-07,0.0519526,9.01915,1.0994e-05,-1.80697e-10,1.65248,6.38806e-06,13.3783,-0.000661599
12.367,1.29952e-07,0.0519528,9.01921,1.09937e-05,-1.80679e-10,1.65247,6.38901e-06,13.3774,-0.000660056
12.467,1.29954e-07,0.051953,9.01928,1.09934e-05,-1.8066e-10,1.65246,6.38994e-06,13.3765,-0.000658515
12.567,1.29956e-07,0.0519531,9.01933,1.09931e-05,-1.80642e-10,1.65245,6.39078e-06,13.3756,-0.000656985
12.667,1.29958e-07,0.0519532,9.01939,1.09928e-05,-1.80624e-10,1.65245,6.39143e-06,13.3748,-0.000655474
12.767,1.2996e-07,0.0519533,9.01944,1.09925e-05,-1.80606e-10,1.65244,6.39218e-06,13.3739,-0.000653963
12.867,1.29962e-07,0.0519535,9.0195,1.09922e-05,-1.80587e-10,1.65243,6.39315e-06,13.3731,-0.000652432
12.967,1.29964e-07,0.0519536,9.01956,1.09919e-05,-1.80569e-10,1.65242,6.39408e-06,13.3722,-0.000650908
13.067,1.29967e-07,0.0519538,9.01962,1.09916e-05,-1.80551e-10,1.65241,6.39494e-06,13.3713,-0.000649392
13.167,1.29969e-07,0.0519539,9.01967,1.09913e-05,-1.80533e-10,1.65241,6.39565e-06,13.3705,-0.000647892
13.267,1.2997e-07,0.0519538,9.01971,1.0991e-05,-1.80516e-10,1.6524,6.39607e-06,13.3696,-0.000646424
13.367,1.29972e-07,0.051954,9.01977,1.09907e-05,-1.80498e-10,1.65239,6.39699e-06,13.3688,-0.000644915
13.467,1.29974e-07,0.0519541,9.01982,1.09904e-05,-1.8048e-10,1.65238,6.39771e-06,13.3679,-0.000643425
13.567,1.29976e-07,0.0519543,9.01989,1.09901e-05,-1.80462e-10,1.65238,6.3987e-06,13.3671,-0.000641914
13.667,1.29978e-07,0.0519544,9.01994,1.09898e-05,-1.80444e-10,1.65237,6.39941e-06,13.3662,-0.000640432
13.767,1.2998e-07,0.0519545,9.01999,1.09895e-05,-1.80426e-10,1.65236,6.40022e-06,13.3654,-0.000638944
13.867,1.29982e-07,0.0519546,9.02005,1.09892e-05,-1.80408e-10,1.65235,6.40113e-06,13.3645,-0.000637447
13.967,1.29984e-07,0.0519548,9.02011,1.09889e-05,-1.80391e-10,1.65235,6.40191e-06,13.3637,-0.000635966
14.067,1.29986e-07,0.0519549,9.02017,1.09886e-05,-1.80373e-10,1.65234,6.40282e-06,13.3629,-0.000634478
14.167,1.29988e-07,0.051955,9.02022,1.09883e-05,-1.80355e-10,1.65233,6.40354e-06,13.362,-0.000633009
14.267,1.2999e-07,0.0519551,9.02027,1.0988e-05,-1.80337e-10,1.65232,6.40432e-06,13.3612,-0.000631537
14.367,1.29992e-07,0.0519553,9.02033,1.09877e-05,-1.80319e-10,1.65232,6.40525e-06,13.3604,-0.000630055
14.467,1.29994e-07,0.0519555,9.02039,1.09873e-05,-1.80302e-10,1.65231,6.40612e-06,13.3595,-0.000628581
14.567,1.29996e-07,0.0519555,9.02044,1.0987e-05,-1.80284e-10,1.6523,6.40684e-06,13.3587,-0.000627125
14.667,1.29997e-07,0.0519557,9.02049,1.09867e-05,-1.80267e-10,1.65229,6.40767e-06,13.3579,-0.00062566
14.767,1.29999e-07,0.0519557,9.02054,1.09864e-05,-1.8025e-10,1.65229,6.40836e-06,13.357,-0.000624214
14.867,1.30001e-07,0.0519559,9.0206,1.09861e-05,-1.80232e-10,1.65228,6.40913e-06,13.3562,-0.000622763
14.967,1.30003e-07,0.051956,9.02065,1.09858e-05,-1.80214e-10,1.65227,6.41003e-06,13.3554,-0.000621302
15.067,1.30005e-07,0.0519561,9.0207,1.09855e-05,-1.80197e-10,1.65226,6.41075e-06,13.3546,-0.000619859
15.167,1.30006e-07,0.0519562,9.02076,1.09852e-05,-1.8018e-10,1.65226,6.41157e-06,13.3537,-0.000618411
15.267,1.30008e-07,0.0519563,9.02081,1.09849e-05,-1.80162e-10,1.65225,6.41229e-06,13.3529,-0.000616974
15.367,1.3001e-07,0.0519564,9.02086,1.09846e-05,-1.80145e-10,1.65224,6.41304e-06,13.3521,-0.00061554
15.467,1.30012e-07,0.0519566,9.02092,1.09843e-05,-1.80128e-10,1.65223,6.41392e-06,13.3513,-0.000614094
15.567,1.30014e-07,0.0519568,9.02098,1.0984e-05,-1.80109e-10,1.65223,6.41496e-06,13.3505,-0.000612638
15.667,1.30015e-07,0.0519569,9.02103,1.09837e-05,-1.80093e-10,1.65222,6.41565e-06,13.3497,-0.000611216
15.767,1.30017e-07,0.0519568,9.02107,1.09834e-05,-1.80077e-10,1.65221,6.41606e-06,13.3488,-0.000609822
15.867,1.30019e-07,0.0519572,9.02114,1.09831e-05,-1.80058e-10,1.6522,6.41729e-06,13.348,-0.00060836
15.967,1.30021e-07,0.0519574,9.0212,1.09828e-05,-1.8004e-10,1.6522,6.41836e-06,13.3472,-0.000606913
16.067,1.30023e-07,0.0519576,9.02126,1.09825e-05,-1.80022e-10,1.65219,6.41931e-06,13.3464,-0.000605478
16.167,1.30025e-07,0.0519577,9.02132,1.09822e-05,-1.80004e-10,1.65218,6.42018e-06,13.3456,-0.000604055
16.267,1.30026e-07,0.0519578,9.02136,1.09819e-05,-1.79988e-10,1.65217,6.42076e-06,13.3448,-0.000602662
16.367,1.30028e-07,0.051958,9.02142,1.09816e-05,-1.79971e-10,1.65217,6.42168e-06,13.344,-0.000601241
16.467,1.3003e-07,0.0519581,9.02147,1.09813e-05,-1.79954e-10,1.65216,6.42243e-06,13.3432,-0.000599836
16.567,1.30032e-07,0.0519583,9.02153,1.0981e-05,-1.79936e-10,1.65215,6.42341e-06,13.3424,-0.000598414
16.667,1.30034e-07,0.0519584,9.02158,1.09807e-05,-1.79919e-10,1.65214,6.42418e-06,13.3416,-0.000597013
16.767,1.30035e-07,0.0519583,9.02162,1.09804e-05,-1.79903e-10,1.65214,6.42462e-06,13.3408,-0.000595648
16.867,1.30037e-07,0.0519586,9.02168,1.09801e-05,-1.79885e-10,1.65213,6.42575e-06,13.34,-0.000594221
16.967,1.30039e-07,0.0519588,9.02174,1.09798e-05,-1.79867e-10,1.65212,6.42664e-06,13.3393,-0.000592821
17.067,1.3004e-07,0.0519589,9.02179,1.09795e-05,-1.7985e-10,1.65212,6.42749e-06,13.3385,-0.000591423
17.167,1.30042e-07,0.0519591,9.02185,1.09792e-05,-1.79833e-10,1.65211,6.42831e-06,13.3377,-0.000590032
17.267,1.30043e-07,0.051959,9.02189,1.09789e-05,-1.79817e-10,1.6521,6.42877e-06,13.3369,-0.000588676
17.367,1.30045e-07,0.0519591,9.02193,1.09786e-05,-1.79801e-10,1.65209,6.42943e-06,13.3361,-0.000587311
17.467,1.30046e-07,0.0519593,9.02199,1.09783e-05,-1.79783e-10,1.65209,6.43037e-06,13.3353,-0.000585918
17.567,1.30048e-07,0.0519595,9.02205,1.0978e-05,-1.79766e-10,1.65208,6.43142e-06,13.3345,-0.000584517
17.667,1.3005e-07,0.0519596,9.02209,1.09777e-05,-1.79749e-10,1.65207,6.43204e-06,13.3338,-0.000583158
17.767,1.30051e-07,0.0519595,9.02214,1.09774e-05,-1.79734e-10,1.65206,6.43243e-06,13.333,-0.000581799
17.867,1.30052e-07,0.0519596,9.0222,1.09771e-05,-1.79717e-10,1.65206,6.43302e-06,13.3322,-0.000580409
17.967,1.30054e-07,0.0519598,9.02225,1.09768e-05,-1.797e-10,1.65205,6.43404e-06,13.3314,-0.00057904
18.067,1.30056e-07,0.0519601,9.02231,1.09765e-05,-1.79682e-10,1.65204,6.43516e-06,13.3307,-0.000577656
18.167,1.30057e-07,0.0519601,9.02234,1.09762e-05,-1.79666e-10,1.65204,6.43574e-06,13.3299,-0.000576346
18.267,1.30059e-07,0.0519601,9.02238,1.09759e-05,-1.7965e-10,1.65203,6.43628e-06,13.3291,-0.000575015
18.367,1.3006e-07,0.0519602,9.02243,1.09756e-05,-1.79633e-10,1.65202,6.43698e-06,13.3284,-0.000573671
18.467,1.30062e-07,0.0519604,9.02248,1.09753e-05,-1.79617e-10,1.65201,6.43784e-06,13.3276,-0.000572311
18.567,1.30063e-07,0.0519605,9.02255,1.0975e-05,-1.796e-10,1.65201,6.43865e-06,13.3268,-0.000570932
18.667,1.30065e-07,0.0519608,9.02264,1.09747e-05,-1.79582e-10,1.652,6.43973e-06,13.3261,-0.000569496
18.767,1.30067e-07,0.0519608,9.02271,1.09744e-05,-1.79566e-10,1.65199,6.44035e-06,13.3253,-0.000568105
18.867,1.30068e-07,0.0519608,9.02276,1.09741e-05,-1.7955e-10,1.65198,6.44075e-06,13.3245,-0.000566769
18.967,1.30069e-07,0.051961,9.02281,1.09738e-05,-1.79533e-10,1.65198,6.44175e-06,13.3238,-0.000565431
19.067,1.30071e-07,0.0519612,9.02282,1.09735e-05,-1.79516e-10,1.65197,6.44262e-06,13.323,-0.000564184
19.167,1.30073e-07,0.0519613,9.02286,1.09732e-05,-1.79499e-10,1.65196,6.44352e-06,13.3223,-0.000562875
19.267,1.30074e-07,0.0519615,9.02291,1.09729e-05,-1.79482e-10,1.65196,6.44435e-06,13.3215,-0.000561556
19.367,1.30075e-07,0.0519614,9.02294,1.09726e-05,-1.79467e-10,1.65195,6.44474e-06,13.3208,-0.000560278
19.467,1.30077e-07,0.0519617,9.02302,1.09723e-05,-1.7945e-10,1.65194,6.44575e-06,13.32,-0.000558884
19.567,1.30079e-07,0.0519618,9.02308,1.0972e-05,-1.79433e-10,1.65193,6.44662e-06,13.3193,-0.000557533
19.667,1.3008e-07,0.0519619,9.02312,1.09717e-05,-1.79417e-10,1.65193,6.44726e-06,13.3185,-0.000556225
19.767,1.30082e-07,0.0519621,9.02317,1.09714e-05,-1.794e-10,1.65192,6.44827e-06,13.3178,-0.000554912
19.867,1.30083e-07,0.0519622,9.02321,1.09711e-05,-1.79383e-10,1.65191,6.44895e-06,13.317,-0.00055363
19.967,1.30084e-07,0.0519623,9.02324,1.09708e-05,-1.79367e-10,1.65191,6.4497e-06,13.3163,-0.000552364
20.067,1.30086e-07,0.0519626,9.0233,1.09705e-05,-1.79349e-10,1.6519,6.45085e-06,13.3155,-0.000551026
20.167,1.30088e-07,0.0519627,9.02335,1.09702e-05,-1.79333e-10,1.65189,6.45161e-06,13.3148,-0.000549728
20.267,1.30089e-07,0.0519628,9.0234,1.09699e-05,-1.79317e-10,1.65189,6.45236e-06,13.3141,-0.000548429
20.367,1.3009e-07,0.0519629,9.02344,1.09696e-05,-1.79301e-10,1.65188,6.45293e-06,13.3133,-0.00054715
20.467,1.30092e-07,0.051963,9.02349,1.09693e-05,-1.79284e-10,1.65187,6.45385e-06,13.3126,-0.000545845
20.567,1.30094e-07,0.0519632,9.02354,1.0969e-05,-1.79267e-10,1.65186,6.45476e-06,13.3119,-0.000544539
20.667,1.30095e-07,0.0519635,9.0236,1.09687e-05,-1.7925e-10,1.65186,6.45578e-06,13.3111,-0.000543229
20.767,1.30097e-07,0.0519636,9.02365,1.09684e-05,-1.79233e-10,1.65185,6.45669e-06,13.3104,-0.000541929
20.867,1.30098e-07,0.0519636,9.02369,1.09681e-05,-1.79218e-10,1.65184,6.45716e-06,13.3097,-0.000540672
